Data,Num1,Num2,Num3,Num4,Num5,Num6,Jolly,SuperStar
2018-09-13,16,23,29,49,57,76,30,77
2018-09-15,3,26,34,61,84,87,67,89
2018-09-18,2,24,31,42,47,55,40,34
2018-09-20,15,18,56,67,72,74,6,5
2018-09-22,12,16,29,45,82,85,89,4
2018-09-25,17,24,57,64,70,89,76,27
2018-09-27,21,37,46,56,65,77,76,80
2018-09-29,34,54,77,80,81,87,18,70
2018-10-02,3,7,18,47,64,82,84,84
2018-10-04,15,30,72,79,86,90,70,76
2018-10-06,27,28,33,75,77,78,20,33
2018-10-09,10,36,49,53,77,85,35,52
2018-10-11,20,23,39,50,62,68,27,46
2018-10-13,14,36,39,46,55,59,64,80
2018-10-16,8,13,25,50,65,72,54,19
2018-10-18,16,23,50,73,80,88,89,63
2018-10-20,4,14,27,38,89,90,57,82
2018-10-23,6,30,49,56,64,81,42,21
2018-10-25,10,21,24,26,29,89,60,10
2018-10-27,3,12,35,51,59,80,34,22
2018-10-30,38,40,43,59,67,72,22,31
2018-11-03,23,35,40,79,86,87,13,85
2018-11-05,8,36,39,40,48,50,68,50
2018-11-06,4,16,24,42,51,84,14,10
2018-11-08,11,15,20,27,45,59,7,85
2018-11-10,9,15,20,46,50,84,3,50
2018-11-13,7,15,22,31,46,50,61,26
2018-11-15,6,12,34,36,40,66,82,77
2018-11-17,3,5,38,53,54,82,9,4
2018-11-20,3,9,43,48,61,83,7,4
2018-11-22,15,24,28,34,56,73,51,32
2018-11-24,30,38,63,68,77,80,45,11
2018-11-27,6,12,15,30,31,89,37,85
2018-11-29,6,22,27,36,62,76,28,35
2018-12-01,7,16,33,54,80,84,18,74
2018-12-04,6,31,37,47,71,78,8,25
2018-12-06,10,30,44,45,47,49,15,74
2018-12-10,7,37,52,73,87,88,44,66
2018-12-11,6,17,32,38,47,90,75,15
2018-12-13,7,9,12,21,30,41,44,19
2018-12-15,5,23,36,42,47,79,56,32
2018-12-18,39,61,68,69,70,86,73,2
2018-12-20,11,49,58,71,76,89,20,24
2018-12-22,4,14,16,51,64,88,65,69
2018-12-24,12,19,36,42,77,87,47,86
2018-12-27,36,43,44,49,78,82,18,25
2018-12-29,24,37,46,49,62,71,53,31
2018-12-29,1,2,3,4,5,6,1,0
2010-01-02,10,23,47,63,70,81,19,51
2010-01-05,44,48,49,68,86,87,62,84
2010-01-07,13,24,26,34,76,77,80,75
2010-01-09,1,30,32,45,69,83,49,89
2010-01-12,26,27,39,55,59,63,71,57
2010-01-14,4,24,47,66,74,77,81,50
2010-01-16,14,18,32,33,46,88,35,62
2010-01-19,5,18,55,59,65,74,53,20
2010-01-21,11,21,53,62,63,68,10,85
2010-01-23,2,23,24,70,81,90,35,27
2010-01-26,6,15,18,23,53,62,80,74
2010-01-28,21,23,25,27,36,84,80,80
2010-01-30,4,17,52,55,56,67,26,13
2010-02-02,8,26,32,40,62,88,87,18
2010-02-04,11,25,36,49,53,85,55,49
2010-02-06,24,40,43,51,53,88,31,68
2010-02-09,20,22,24,40,51,80,60,82
2010-02-11,4,19,32,58,73,87,29,35
2010-02-13,1,14,26,49,71,89,40,4
2010-02-16,46,48,63,68,83,85,13,29
2010-02-18,7,34,49,51,58,86,69,83
2010-02-20,19,26,63,67,68,83,6,5
2010-02-23,12,30,35,44,49,62,22,30
2010-02-25,1,64,67,68,79,90,59,25
2010-02-27,13,43,47,55,67,70,82,71
2010-03-02,4,5,18,35,40,90,38,18
2010-03-04,17,24,34,48,61,87,39,75
2010-03-06,16,21,30,35,57,78,36,38
2010-03-09,26,28,48,52,55,90,64,49
2010-03-11,7,8,25,46,65,78,74,45
2010-03-13,8,9,11,14,79,90,82,90
2010-03-16,6,15,21,27,49,85,66,81
2010-03-18,4,5,29,58,71,84,49,35
2010-03-20,4,18,26,47,61,80,35,15
2010-03-23,20,29,44,54,64,69,23,59
2010-03-25,6,50,67,69,77,88,32,75
2010-03-27,44,45,58,65,66,85,16,35
2010-03-30,8,30,64,69,80,88,35,5
2010-04-01,23,25,37,38,50,86,43,31
2010-04-03,2,16,19,47,49,57,27,23
2010-04-06,1,30,67,68,71,80,56,84
2010-04-08,7,29,36,50,56,75,25,51
2010-04-10,6,31,58,64,74,82,33,36
2010-04-13,33,42,46,55,69,90,83,45
2010-04-15,34,37,38,39,59,90,42,86
2010-04-17,30,54,66,67,76,90,14,5
2010-04-20,4,14,40,41,54,79,50,55
2010-04-22,6,25,29,44,68,74,76,88
2010-04-24,6,7,45,46,67,85,31,21
2010-04-27,4,26,28,59,61,68,60,42
2010-04-29,31,38,49,54,62,76,60,87
2010-05-03,19,33,45,55,82,84,86,2
2010-05-04,5,15,23,39,43,49,29,87
2010-05-06,2,4,25,34,61,66,47,87
2010-05-08,18,26,45,67,70,90,32,55
2010-05-11,13,28,39,45,68,81,8,40
2010-05-13,19,29,37,46,64,75,70,4
2010-05-15,22,32,34,70,78,90,61,73
2010-05-18,50,55,57,62,78,83,23,29
2010-05-20,19,38,48,54,71,84,28,31
2010-05-22,31,32,57,59,78,79,10,73
2010-05-25,6,34,43,60,71,73,81,71
2010-05-27,9,39,49,64,65,72,52,7
2010-05-29,22,68,75,83,85,89,10,72
2010-06-01,3,15,46,67,75,78,5,51
2010-06-03,30,38,46,47,62,67,68,63
2010-06-05,1,6,13,24,46,89,8,86
2010-06-08,24,33,54,69,79,86,52,41
2010-06-10,16,19,48,51,65,85,40,58
2010-06-12,16,27,43,46,62,85,52,62
2010-06-15,48,54,64,75,79,87,27,35
2010-06-17,20,46,50,52,69,86,64,20
2010-06-19,3,8,10,22,32,50,58,63
2010-06-22,9,19,54,73,83,90,47,42
2010-06-24,12,18,49,51,66,69,50,77
2010-06-26,9,28,33,38,50,55,47,49
2010-06-29,1,13,18,41,68,84,64,22
2010-07-01,1,14,38,77,80,89,57,39
2010-07-03,14,18,48,52,64,75,26,76
2010-07-06,9,34,57,72,84,88,43,72
2010-07-08,23,25,43,50,51,61,30,77
2010-07-10,10,25,34,79,85,86,15,87
2010-07-13,9,20,33,48,55,84,10,74
2010-07-15,4,5,11,15,20,46,82,75
2010-07-17,1,9,32,56,71,79,10,39
2010-07-20,19,33,45,50,54,86,63,89
2010-07-22,30,37,41,45,47,57,82,24
2010-07-24,37,47,51,54,78,82,26,70
2010-07-27,37,47,69,75,86,88,6,65
2010-07-29,6,7,11,19,34,49,73,21
2010-07-31,14,15,16,27,56,57,21,76
2010-08-03,8,38,48,66,70,86,75,58
2010-08-05,11,17,47,57,79,86,70,82
2010-08-07,1,7,19,65,67,74,87,78
2010-08-10,1,10,17,31,58,80,40,63
2010-08-12,2,40,47,54,66,83,25,20
2010-08-14,6,10,69,78,83,86,26,52
2010-08-17,4,19,52,67,82,90,45,7
2010-08-19,9,17,37,51,70,78,56,88
2010-08-21,14,59,64,75,80,83,42,15
2010-08-24,50,53,66,69,70,90,51,36
2010-08-26,13,28,36,45,59,65,41,9
2010-08-28,6,11,13,48,72,77,85,78
2010-08-31,10,21,35,40,63,79,80,76
2010-09-02,18,30,40,64,88,89,69,79
2010-09-04,13,54,56,67,82,90,25,29
2010-09-07,3,7,48,67,87,90,31,60
2010-09-09,8,26,32,44,82,86,37,4
2010-09-11,10,16,36,70,71,73,66,85
2010-09-14,6,29,54,62,72,80,5,29
2010-09-16,5,49,71,83,85,88,74,28
2010-09-18,4,23,24,35,77,79,17,11
2010-09-21,46,49,61,69,74,82,66,41
2010-09-23,25,32,64,74,85,90,6,29
2010-09-25,13,16,45,58,63,72,74,69
2010-09-28,18,20,46,54,57,65,58,20
2010-09-30,6,24,55,67,70,75,19,74
2010-10-02,9,16,31,43,49,83,61,10
2010-10-05,17,38,42,50,68,86,62,1
2010-10-07,19,22,49,65,70,87,60,61
2010-10-09,24,30,42,54,84,85,75,9
2010-10-12,18,23,31,38,47,51,35,88
2010-10-14,9,15,19,38,48,77,75,53
2010-10-16,16,31,41,61,65,77,25,34
2010-10-19,31,49,54,57,80,88,22,25
2010-10-21,3,13,33,42,56,85,68,71
2010-10-23,12,26,46,69,72,87,18,71
2010-10-26,30,32,49,53,72,84,86,44
2010-10-28,16,29,32,53,61,72,88,23
2010-10-30,4,26,40,54,55,67,41,78
2010-11-02,31,39,53,56,68,90,66,18
2010-11-04,1,10,47,50,52,74,23,18
2010-11-06,13,35,41,44,59,79,74,84
2010-11-09,23,37,41,51,62,74,33,43
2010-11-11,28,49,50,54,66,68,77,63
2010-11-13,2,34,45,47,54,74,48,20
2010-11-16,26,38,40,66,76,81,33,50
2010-11-18,23,32,33,47,63,81,77,67
2010-11-20,5,7,46,65,73,82,1,20
2010-11-23,46,54,65,70,82,85,23,37
2010-11-25,5,14,48,52,57,90,61,50
2010-11-27,21,38,41,43,52,77,5,41
2010-11-30,19,20,32,64,87,89,69,37
2010-12-02,10,35,39,57,61,75,12,11
2010-12-04,16,20,36,39,42,51,80,61
2010-12-07,27,31,45,61,74,79,70,22
2010-12-09,12,32,54,60,89,90,71,25
2010-12-11,3,17,35,52,69,83,68,5
2010-12-14,3,17,48,76,77,90,83,3
2010-12-16,9,15,27,54,76,86,56,8
2010-12-18,30,38,52,63,74,89,10,36
2010-12-21,8,9,19,48,51,81,26,50
2010-12-23,5,12,16,44,71,75,21,28
2010-12-27,4,39,62,67,69,78,65,5
2010-12-28,1,4,21,56,69,75,59,10
2010-12-30,5,29,35,39,41,45,46,44
2010-12-30,1,2,3,4,5,6,1,0
2005-01-03,10,21,22,43,61,66,47,0
2005-01-05,51,53,63,75,76,87,46,0
2005-01-08,11,25,63,72,76,87,59,0
2005-01-12,2,12,16,20,24,79,83,0
2005-01-15,14,31,34,78,89,90,55,0
2005-01-19,7,43,46,70,77,89,38,0
2005-01-22,15,45,62,63,80,82,44,0
2005-01-26,1,22,24,44,47,79,43,0
2005-01-29,1,16,18,43,47,78,59,0
2005-02-02,28,32,46,49,85,87,52,0
2005-02-05,45,60,67,69,70,87,34,0
2005-02-09,23,35,36,51,59,80,53,0
2005-02-12,13,18,24,50,58,66,64,0
2005-02-16,6,8,18,51,80,89,47,0
2005-02-19,22,26,32,38,42,86,85,0
2005-02-23,8,17,36,37,60,65,13,0
2005-02-26,4,23,28,60,64,65,35,0
2005-03-02,15,31,62,68,72,73,25,0
2005-03-05,19,21,36,55,77,87,51,0
2005-03-09,26,31,50,71,85,87,18,0
2005-03-12,2,8,30,74,76,88,37,0
2005-03-16,4,10,18,53,75,80,85,0
2005-03-19,12,33,40,52,53,85,22,0
2005-03-23,11,32,36,52,63,66,26,0
2005-03-26,42,55,59,61,70,73,41,0
2005-03-30,6,55,61,65,78,89,13,0
2005-04-02,7,24,42,49,54,65,44,0
2005-04-06,28,41,56,75,83,90,44,0
2005-04-09,29,30,61,65,73,81,58,0
2005-04-13,1,52,70,73,83,89,56,0
2005-04-16,5,13,20,32,38,59,7,0
2005-04-20,19,47,56,57,70,71,11,0
2005-04-23,1,32,37,68,81,88,74,0
2005-04-27,13,15,19,21,82,86,87,0
2005-04-30,16,31,53,63,70,81,7,0
2005-05-04,1,29,49,53,56,74,67,0
2005-05-07,6,11,21,30,58,63,5,0
2005-05-11,5,55,68,69,70,76,14,0
2005-05-14,6,16,44,45,89,90,82,0
2005-05-18,5,9,23,40,57,68,66,0
2005-05-21,4,15,25,39,45,79,50,0
2005-05-25,17,19,35,39,40,51,72,0
2005-05-28,2,3,10,15,31,61,37,0
2005-06-01,3,7,11,35,69,85,19,0
2005-06-04,15,18,35,55,64,88,50,0
2005-06-08,6,8,28,29,32,73,59,0
2005-06-11,22,35,36,44,74,75,58,0
2005-06-15,6,57,58,66,76,80,72,0
2005-06-18,7,19,27,54,64,78,86,0
2005-06-21,10,13,45,51,65,88,43,0
2005-06-23,9,24,56,68,80,86,14,0
2005-06-25,4,8,38,60,82,89,88,0
2005-06-28,6,8,49,60,72,74,89,0
2005-06-30,6,27,42,49,82,86,69,0
2005-07-02,1,19,23,50,74,77,18,0
2005-07-05,33,39,49,57,76,80,53,0
2005-07-07,17,21,40,55,64,79,86,0
2005-07-09,2,13,18,51,52,55,64,0
2005-07-12,5,24,28,41,51,73,29,0
2005-07-14,8,14,41,55,83,85,7,0
2005-07-16,8,22,28,36,74,85,79,0
2005-07-19,2,15,39,57,62,73,75,0
2005-07-21,2,7,16,26,34,80,23,0
2005-07-23,41,48,66,81,86,87,50,0
2005-07-26,3,17,43,54,75,79,76,0
2005-07-28,8,18,25,38,41,43,4,0
2005-07-30,25,28,29,54,74,88,2,0
2005-08-02,24,34,64,66,68,72,65,0
2005-08-04,24,37,64,81,84,90,74,0
2005-08-06,1,4,22,24,38,46,61,0
2005-08-09,3,8,13,28,50,61,38,0
2005-08-11,3,49,68,73,76,80,70,0
2005-08-13,7,8,33,39,48,84,23,0
2005-08-16,18,22,28,33,57,71,64,0
2005-08-18,3,15,49,65,70,72,63,0
2005-08-20,24,34,56,72,79,88,18,0
2005-08-23,7,22,33,48,86,87,39,0
2005-08-25,7,15,33,40,51,64,17,0
2005-08-27,11,14,17,35,43,70,54,0
2005-08-30,10,29,53,73,78,83,16,0
2005-09-01,9,12,20,55,69,81,64,0
2005-09-03,3,11,26,36,45,75,1,0
2005-09-06,13,22,31,54,55,87,29,0
2005-09-08,42,64,79,84,87,89,6,0
2005-09-10,20,48,57,65,71,90,39,0
2005-09-13,18,21,24,28,74,77,13,0
2005-09-15,19,36,44,46,51,89,9,0
2005-09-17,13,14,20,22,44,88,1,0
2005-09-20,37,40,70,71,75,80,15,0
2005-09-22,18,28,34,46,66,82,90,0
2005-09-24,4,18,41,52,79,82,39,0
2005-09-27,12,33,49,58,69,75,55,0
2005-09-29,12,23,29,48,52,78,40,0
2005-10-01,44,56,63,71,79,90,88,0
2005-10-04,5,25,44,54,65,70,43,0
2005-10-06,5,11,13,55,66,71,25,0
2005-10-08,15,25,58,61,83,86,77,0
2005-10-11,10,25,35,83,87,90,5,0
2005-10-13,14,20,35,45,48,66,57,0
2005-10-15,13,27,46,68,79,83,32,0
2005-10-18,3,33,63,71,78,79,74,0
2005-10-20,7,48,53,59,70,76,63,0
2005-10-22,24,35,38,61,70,86,58,0
2005-10-25,17,39,48,55,57,85,15,0
2005-10-27,17,42,62,67,77,79,74,0
2005-10-29,3,6,21,24,37,48,13,0
2005-11-02,5,31,57,66,81,85,50,0
2005-11-03,9,13,17,47,63,81,77,0
2005-11-05,13,30,60,67,84,86,78,0
2005-11-08,1,13,14,25,72,86,4,0
2005-11-10,3,15,23,40,51,60,32,0
2005-11-12,11,16,54,56,57,82,41,0
2005-11-15,48,59,65,69,84,90,46,0
2005-11-17,20,26,30,39,40,55,73,0
2005-11-19,12,14,23,36,72,87,89,0
2005-11-22,4,16,31,54,70,87,27,0
2005-11-24,25,28,34,44,57,80,86,0
2005-11-26,23,30,32,41,48,64,78,0
2005-11-29,1,12,21,36,40,84,48,0
2005-12-01,22,30,43,56,69,78,66,0
2005-12-03,24,40,53,60,63,68,56,0
2005-12-06,18,38,43,57,73,88,67,0
2005-12-09,15,23,35,38,69,89,22,0
2005-12-10,20,27,28,46,64,85,68,0
2005-12-13,52,59,63,72,75,87,89,0
2005-12-15,6,26,42,51,60,79,47,0
2005-12-17,20,23,42,70,80,90,39,0
2005-12-20,1,17,31,39,49,71,7,0
2005-12-22,9,46,54,64,69,72,90,0
2005-12-24,26,47,49,66,86,88,44,0
2005-12-27,3,5,51,55,82,83,76,0
2005-12-29,3,4,17,20,23,54,43,0
2005-12-31,57,66,68,70,74,86,87,0
