Data,Concorso,Num1,Num2,Num3,Num4,Num5,Num6,Jolly,SuperStar,Ritardo_Num1,Ritardo_Num2,Ritardo_Num3,Ritardo_Num4,Ritardo_Num5,Ritardo_Num6,Freq_Media_10_Num1,Freq_Media_10_Num2,Freq_Media_10_Num3,Freq_Media_10_Num4,Freq_Media_10_Num5,Freq_Media_10_Num6,Ritardo_Num1,Ritardo_Num2,Ritardo_Num3,Ritardo_Num4,Ritardo_Num5,Ritardo_Num6,Num_Piu_Frequente_50_Num1,Num_Piu_Frequente_50_Num2,Num_Piu_Frequente_50_Num3,Num_Piu_Frequente_50_Num4,Num_Piu_Frequente_50_Num5,Num_Piu_Frequente_50_Num6
2023-07-07,81,1,13,23,73,83,85,79,3,4,20,2,30,16,57,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,8,9,6,6,3,1,17.0,22.0,26.0,38.0,69.0,86.0
2023-07-08,82,8,18,20,28,41,56,58,55,13,10,20,41,4,9,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,11,6,3,10,11,17.0,22.0,26.0,38.0,69.0,90.0
2023-07-11,83,39,41,58,64,71,77,9,74,5,1,15,14,7,24,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,4,1,13,1,10,26,17.0,22.0,26.0,38.0,69.0,90.0
2023-07-13,84,20,38,49,50,53,64,72,62,2,4,56,5,4,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,14,3,4,13,5,17.0,22.0,26.0,38.0,53.0,90.0
2023-07-14,85,38,41,43,55,61,71,59,75,1,2,7,21,18,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,8,2,15,21,26,45,17.0,22.0,26.0,38.0,53.0,90.0
2023-07-15,86,40,45,51,52,56,78,30,5,14,39,19,15,4,17,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,8,1,32,10,1,5,17.0,22.0,35.0,38.0,53.0,90.0
2023-07-18,87,22,45,49,52,60,65,23,26,23,1,3,1,32,13,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,15,18,8,48,18,17.0,22.0,35.0,38.0,53.0,90.0
2023-07-20,88,14,41,47,62,65,88,39,37,74,3,34,21,1,25,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,7,5,5,14,2,17.0,22.0,35.0,38.0,53.0,88.0
2023-07-21,89,13,38,52,56,73,90,7,24,8,4,2,3,8,10,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,4,1,27,2,20,34,17.0,41.0,35.0,38.0,53.0,90.0
2023-07-22,90,2,37,50,65,68,90,67,60,25,20,6,2,11,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,16,1,3,1,2,4,1.0,41.0,35.0,38.0,53.0,90.0
2023-07-25,91,6,30,48,69,71,74,62,22,21,17,35,18,6,18,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,59,7,39,8,10,28,1.0,41.0,35.0,38.0,53.0,90.0
2023-07-27,92,18,39,48,50,57,83,38,55,10,9,1,2,12,11,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1263,1271,1300,1294,1264,1254,1.0,41.0,35.0,52.0,53.0,90.0
2023-07-28,93,1,23,33,50,55,78,45,82,12,12,24,1,8,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1260,1275,1251,1297,1278,1260,1.0,41.0,33.0,50.0,53.0,90.0
2023-07-29,94,27,39,58,60,68,85,45,82,14,2,11,7,4,13,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1307,1269,1276,1,1258,1259,1.0,39.0,33.0,50.0,53.0,90.0
2023-08-01,95,11,32,36,40,54,63,78,57,16,20,49,9,25,23,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1273,1254,1276,1258,1297,3,1.0,39.0,33.0,40.0,53.0,90.0
2023-08-03,96,4,6,9,33,65,73,48,12,25,5,25,3,6,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1257,1277,1256,1264,1270,1263,1.0,39.0,33.0,40.0,53.0,90.0
2023-08-04,97,5,21,57,71,72,84,66,11,17,22,5,6,27,27,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,1259,3,1,1263,1281,1.0,39.0,33.0,40.0,53.0,90.0
2023-08-05,98,7,9,17,18,47,81,61,20,25,2,18,6,10,21,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,1256,4,1265,3,1263,1.0,39.0,33.0,40.0,53.0,90.0
2023-08-08,99,3,4,5,71,81,82,64,10,31,3,2,2,1,31,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1261,7,1,1257,1257,6,1.0,39.0,33.0,40.0,53.0,90.0
2023-08-10,100,9,21,43,49,53,86,68,62,2,3,15,13,16,25,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,4,1269,1273,1259,1266,1259,1.0,39.0,33.0,40.0,53.0,90.0
2023-08-11,101,31,45,46,52,69,83,76,34,25,14,25,12,10,9,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1261,1277,1281,1260,4,1272,1.0,39.0,33.0,40.0,53.0,90.0
2023-08-12,102,2,40,48,78,81,90,55,14,12,7,10,9,3,12,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1312,8,1261,1271,2,4,1.0,39.0,33.0,40.0,53.0,90.0
2023-08-14,103,6,28,46,64,77,82,20,15,7,21,2,19,20,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1298,7,8,10,1,9,1.0,39.0,33.0,40.0,53.0,90.0
2023-08-17,104,10,12,14,53,63,71,41,41,40,32,16,4,9,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1267,12,2,6,1291,1,1.0,39.0,33.0,40.0,53.0,90.0
2023-08-18,105,5,13,41,58,70,73,1,28,6,16,17,11,29,9,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,5,1277,3,1266,11,3,1.0,39.0,33.0,40.0,53.0,90.0
2023-08-19,106,5,6,18,23,49,61,22,82,1,3,8,13,6,21,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1269,1,7,1269,1270,1268,5.0,39.0,33.0,40.0,53.0,90.0
2023-08-22,107,32,45,47,61,67,75,6,83,12,6,9,1,33,58,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,1283,1296,2,1265,6,5.0,39.0,33.0,40.0,53.0,90.0
2023-08-24,108,3,34,54,67,71,77,2,49,9,85,13,1,4,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,6,9,1273,11,15,4,5.0,39.0,33.0,40.0,53.0,90.0
2023-08-25,109,4,12,41,57,77,78,40,3,10,5,4,12,1,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,12,14,8,6,16,2,1.0,39.0,33.0,40.0,53.0,90.0
2023-08-26,110,8,11,23,59,73,75,14,11,28,15,4,35,5,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1275,5,1271,4,1301,7,1.0,39.0,33.0,40.0,53.0,90.0
2023-08-29,111,52,53,56,69,82,90,6,50,10,7,22,10,8,9,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1301,4,1288,12,2,2,1.0,39.0,33.0,40.0,53.0,90.0
2023-08-31,112,9,15,61,66,72,73,2,79,12,76,5,44,15,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,16,4,1292,11,1,1272,1.0,39.0,41.0,40.0,53.0,90.0
2023-09-01,113,18,53,57,67,75,80,77,39,7,2,4,5,3,37,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,16,13,20,18,15,1.0,39.0,41.0,40.0,53.0,90.0
2023-09-02,114,7,14,15,49,86,90,82,19,16,10,2,8,14,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,17,11,1287,5,10,11,1.0,39.0,41.0,40.0,53.0,90.0
2023-09-05,115,14,19,20,26,33,65,15,36,1,86,31,43,19,19,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,9,7,1,1304,1,16,1.0,39.0,41.0,40.0,53.0,90.0
2023-09-07,116,2,15,34,40,57,89,88,73,14,2,8,14,3,37,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,16,1292,1285,1,9,3,1.0,45.0,41.0,40.0,53.0,90.0
2023-09-08,117,13,30,42,58,80,86,33,72,12,26,44,12,4,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,4,6,6,13,1,4,1.0,30.0,41.0,40.0,53.0,90.0
2023-09-09,118,6,17,28,43,46,76,61,84,12,20,15,18,15,45,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,4,13,6,10,6,12,1.0,30.0,41.0,40.0,53.0,90.0
2023-09-12,119,26,28,41,47,81,84,70,70,4,1,10,12,17,22,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,10,27,4,8,3,1291,1.0,45.0,41.0,40.0,53.0,90.0
2023-09-14,120,23,29,41,55,76,79,11,5,10,82,1,27,2,43,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1309,11,1303,3,18,8,1.0,45.0,41.0,40.0,53.0,90.0
2023-09-15,121,5,12,42,51,55,80,35,60,15,12,4,35,1,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1301,20,9,1,1281,4,5.0,45.0,41.0,40.0,53.0,90.0
2023-09-16,122,23,27,53,55,74,86,79,65,2,28,9,1,31,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1281,1309,7,2,4,11,5.0,45.0,41.0,50.0,71.0,90.0
2023-09-19,123,9,11,41,52,86,89,36,9,11,13,3,12,1,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,4,9,8,8,18,1,5.0,45.0,41.0,52.0,71.0,90.0
2023-09-21,124,4,21,29,31,45,59,42,2,15,24,4,23,17,14,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,1,1,1,32,16,5.0,21.0,41.0,52.0,71.0,90.0
2023-09-22,125,3,58,67,69,70,84,5,11,17,8,12,14,20,6,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,4,7,26,1,24,24,5.0,45.0,41.0,52.0,71.0,90.0
2023-09-23,126,22,27,38,51,80,82,24,31,39,4,37,5,5,15,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1295,8,19,17,21,18,5.0,45.0,41.0,52.0,53.0,90.0
2023-09-26,127,41,43,45,60,66,78,30,75,4,9,3,33,15,18,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,12,17,2,17,8,16,5.0,45.0,41.0,52.0,53.0,90.0
2023-09-28,128,9,25,40,58,85,86,11,34,5,73,12,3,34,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,29,14,8,18,1,1,5.0,45.0,41.0,52.0,53.0,90.0
2023-09-29,129,6,35,48,53,81,86,47,71,11,54,27,7,10,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1300,3,6,3,5,1299,5.0,45.0,41.0,52.0,81.0,86.0
2023-09-30,130,17,25,64,66,74,76,49,78,12,2,27,3,8,10,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,4,17,8,5,9,5.0,45.0,41.0,52.0,81.0,86.0
2023-10-03,131,12,13,20,54,67,84,66,77,10,14,16,23,6,6,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,35,11,39,35,24,10,5.0,45.0,41.0,52.0,81.0,86.0
2023-10-05,132,20,22,39,65,69,71,38,53,1,6,38,17,7,24,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,34,2,8,8,26,13,5.0,45.0,41.0,52.0,81.0,86.0
2023-10-06,133,33,36,48,62,82,90,8,61,18,38,4,45,7,19,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,15,36,33,4,19,10,5.0,45.0,41.0,52.0,81.0,90.0
2023-10-07,134,12,35,37,42,55,58,63,13,3,5,44,13,12,6,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,9,8,18,1307,3,17,5.0,45.0,41.0,52.0,81.0,90.0
2023-10-10,135,1,39,45,49,87,88,30,41,42,3,8,21,57,47,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,22,4,14,25,15,5.0,45.0,41.0,52.0,81.0,90.0
2023-10-12,136,5,7,10,14,20,36,54,11,15,22,32,21,4,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1300,11,14,7,1,4,5.0,12.0,41.0,49.0,81.0,90.0
2023-10-13,137,24,29,40,55,56,77,49,79,66,13,9,3,26,28,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,10,2,31,42,37,9,5.0,12.0,41.0,49.0,81.0,90.0
2023-10-14,138,4,6,52,79,81,83,45,53,14,9,15,18,9,37,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,13,2,3,5,1296,1,5.0,6.0,41.0,49.0,81.0,90.0
2023-10-17,139,16,28,39,40,63,85,12,33,80,20,4,2,35,11,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1313,23,31,17,9,1,5.0,6.0,41.0,40.0,81.0,86.0
2023-10-19,140,10,18,45,55,66,70,75,53,4,27,5,3,10,15,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1327,18,23,2,13,4,5.0,6.0,41.0,55.0,81.0,86.0
2023-10-20,141,14,21,24,49,71,81,5,17,5,17,4,6,9,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,3,9,8,1,2,5.0,21.0,41.0,49.0,81.0,86.0
2023-10-21,142,23,35,37,58,61,73,50,13,20,8,8,8,30,30,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,39,26,13,5,24,9,5.0,21.0,41.0,49.0,81.0,86.0
2023-10-24,143,8,18,41,54,75,79,42,8,33,3,16,12,30,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,6,7,8,11,15,10,5.0,21.0,41.0,49.0,81.0,86.0
2023-10-26,144,11,19,28,34,38,45,1,31,21,29,5,28,18,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,37,10,14,3,1,27,5.0,21.0,41.0,49.0,81.0,86.0
2023-10-27,145,23,40,49,57,68,69,56,56,3,6,4,29,51,13,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,29,19,14,24,8,6,5.0,21.0,41.0,49.0,81.0,86.0
2023-10-28,146,4,9,25,30,57,66,79,77,8,18,16,29,1,6,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,23,2,3,2,9,10,5.0,21.0,41.0,49.0,81.0,86.0
2023-10-31,147,3,42,54,69,73,80,68,29,22,13,4,2,5,21,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,5,9,10,8,2,3.0,12.0,41.0,49.0,81.0,86.0
2023-11-02,148,17,29,40,56,60,80,33,2,18,11,3,11,21,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,6,36,29,20,1,3,3.0,12.0,41.0,49.0,81.0,86.0
2023-11-03,149,52,64,68,76,84,87,14,6,11,19,4,19,18,14,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,7,3,1,2,19,9,4.0,12.0,41.0,49.0,81.0,86.0
2023-11-04,150,16,52,59,63,84,90,32,55,11,1,26,11,1,17,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,37,2,2,12,15,8,4.0,12.0,41.0,55.0,81.0,90.0
2023-11-07,151,10,30,36,64,69,76,68,88,11,5,15,2,4,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,3,11,20,18,18,4.0,12.0,41.0,55.0,81.0,90.0
2023-11-09,152,14,68,70,84,85,87,45,16,11,3,12,2,13,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,13,20,18,2,40,10,4.0,12.0,41.0,55.0,81.0,80.0
2023-11-10,153,7,45,58,62,69,76,66,37,17,9,11,20,2,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,23,21,43,55,5,7,4.0,12.0,41.0,55.0,69.0,76.0
2023-11-11,154,16,22,23,25,62,82,5,11,4,22,9,8,1,21,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,28,2,50,20,20,5,4.0,29.0,41.0,55.0,69.0,76.0
2023-11-14,155,35,38,39,51,74,80,4,20,13,11,16,29,25,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,14,36,2,4,1316,8,4.0,29.0,41.0,55.0,69.0,80.0
2023-11-16,156,9,10,19,40,52,56,50,42,10,5,12,8,6,8,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,6,2,5,28,9,25,4.0,29.0,41.0,55.0,69.0,80.0
2023-11-17,157,14,23,63,70,75,89,59,83,5,3,7,5,14,34,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,12,17,18,27,33,7,4.0,29.0,41.0,55.0,69.0,80.0
2023-11-18,158,5,51,52,60,62,80,22,23,22,3,2,10,4,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,8,5,1,8,17,15,4.0,29.0,41.0,55.0,69.0,80.0
2023-11-21,159,30,59,61,86,88,90,43,77,8,9,17,30,24,9,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,5,3,6,3,15,25,9.0,29.0,41.0,55.0,69.0,80.0
2023-11-23,160,1,37,61,68,71,83,52,25,25,18,1,8,19,22,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,17,4,19,9,17,3,9.0,29.0,41.0,55.0,69.0,80.0
2023-11-24,161,4,13,28,30,47,59,61,56,15,30,17,2,42,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,14,16,6,9,36,32,4.0,29.0,41.0,55.0,69.0,80.0
2023-11-25,162,11,27,28,55,58,73,49,12,18,36,1,22,9,15,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,33,26,9,8,35,2,4.0,27.0,28.0,55.0,69.0,80.0
2023-11-28,163,6,14,49,52,67,68,80,25,25,6,18,5,32,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,8,25,14,22,9,28,4.0,27.0,28.0,55.0,69.0,80.0
2023-11-30,164,27,38,41,81,84,86,49,69,2,9,21,23,12,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,6,36,17,19,15,4.0,27.0,41.0,55.0,69.0,80.0
2023-12-01,165,11,22,33,44,65,66,87,17,3,11,32,110,33,19,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,9,1,8,7,59,3,4.0,22.0,41.0,55.0,69.0,80.0
2023-12-02,166,19,24,29,53,74,83,70,40,10,25,18,37,11,6,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,15,45,2,6,14,20,4.0,22.0,41.0,55.0,74.0,80.0
2023-12-05,167,4,6,16,39,41,44,23,78,6,4,13,12,3,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,7,5,3,4,19,3,4.0,22.0,41.0,55.0,74.0,80.0
2023-12-07,168,5,19,42,44,68,84,72,38,10,2,21,1,5,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,22,7,51,3,4,4.0,22.0,41.0,55.0,74.0,80.0
2023-12-09,169,3,20,27,41,59,82,24,31,22,33,5,2,8,15,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,25,1,7,17,14,3,4.0,22.0,41.0,55.0,74.0,80.0
2023-12-11,170,1,41,46,50,84,89,37,19,10,1,52,77,2,13,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,26,4,2,21,1,13,4.0,22.0,28.0,55.0,74.0,80.0
2023-12-12,171,4,27,47,57,59,89,7,4,4,2,10,25,2,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,29,14,12,16,6,18,4.0,27.0,28.0,55.0,74.0,80.0
2023-12-14,172,22,28,37,39,53,86,78,70,7,10,12,5,6,8,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,32,10,16,43,5,4.0,22.0,28.0,55.0,84.0,80.0
2023-12-15,173,52,63,67,71,83,89,23,46,10,16,10,13,7,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,6,53,14,21,18,14,4.0,22.0,28.0,55.0,84.0,80.0
2023-12-16,174,13,22,23,42,47,87,67,69,13,2,17,6,3,22,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,7,42,28,11,1,6,4.0,22.0,28.0,55.0,84.0,80.0
2023-12-18,175,3,4,14,15,65,85,33,43,6,4,12,59,10,23,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,3,7,18,9,8,4.0,22.0,28.0,55.0,84.0,80.0
2023-12-19,176,20,26,30,33,54,83,89,64,7,57,15,11,29,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,5,40,18,2,7,22,4.0,22.0,28.0,55.0,84.0,80.0
2023-12-21,177,19,32,38,62,77,79,90,83,9,70,13,19,40,34,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,7,31,23,12,14,4.0,22.0,28.0,55.0,84.0,80.0
2023-12-22,178,1,8,46,57,73,79,67,32,8,35,8,7,16,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,47,7,17,4,2,14,4.0,22.0,28.0,55.0,84.0,80.0
2023-12-23,179,8,10,49,57,79,81,36,65,1,23,16,1,1,15,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,6,1,7,21,19,29,4.0,22.0,28.0,57.0,84.0,80.0
2023-12-28,180,15,36,57,58,79,86,35,47,5,29,1,18,1,8,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,14,2,9,8,11,10,4.0,22.0,28.0,57.0,84.0,80.0
